id,intLeft,intRight
312,0.9550486161336756,1.0
582,0.7323895337074251,0.903939991868766
650,0.6044942641527988,0.6128909917541029
1341,0.9186634778979976,1.0
2746,0.10199172855976012,0.2560725903907484
4131,0.2897607124845421,0.5557786814806258
4441,0.0,0.2897607124845421
4484,0.5557786814806258,0.9186634778979976
4922,0.3222999781197504,0.4545954273554763
