id,dist_nettuno,dist_fiera
4147236,0.0749446443824033,0.288973669205558
4156614,0.0566153291534123,0.2664417237231973
4166793,0.0764122595538367,0.1867372821241746
4170216,0.0884696450481046,0.1650719151747027
4177230,0.0453137705932114,0.1965289870067437
4178721,0.4334831331791638,0.4400474946482676
4179539,0.1974613227585839,0.0727311501096551
4186179,0.2849180777825799,0.1764259915727722
4189367,0.072401665686891,0.1741334892391548
4196341,0.3412620056656295,0.0575059345719653
4203326,0.3090932739596114,0.116911293623735
4216780,0.3255319976976979,0.0787682837678726
4229382,0.321859375224034,0.0799077577303052
4231365,0.3254531377059321,0.0768019908715575
4254214,0.5836028569848446,0.7260527483370999
4254246,0.6081651840305444,0.7463789397018572
4256731,0.2743293316154828,0.2551798173046425
4264582,0.0481691167885753,0.2520288690833876
4267676,0.0872232475159102,0.2953984589540875
4275165,0.5237102294723345,0.596555734373348
4275390,0.5247046846931732,0.5988039589717082
4290419,0.2910732537632602,0.0036352924273325
4296228,0.1789906740378569,0.3774676930667391
4314754,0.1542747236315743,0.3145408986211551
4316416,0.1024708781316122,0.2813091028698298
4324120,0.1636283379795865,0.1768651544163426
4349939,0.2016818685516594,0.3927724278024417
4354364,0.6816739620693681,0.6878934731907348
4394039,0.1425286814814207,0.3354580622075071
4433444,0.2034434164196744,0.3530263832048225
4471957,0.2229494865907289,0.1373694145670134
4486086,0.3004586169391263,0.204025478673945
4510025,0.0595864049470818,0.1837580230804472
4524306,0.0673341430991362,0.2411320280738914
4562869,0.0844467613123122,0.1920867554450318
4607961,0.06423299952684,0.1942699188813817
4647054,0.0587240658163443,0.2154229291800215
4648842,0.1181271468864641,0.1334567085738864
4686729,0.3720624653067244,0.1497861566112532
4706776,0.0567894356287394,0.2782566500188406
4773350,0.0836489439930193,0.3084124986106731
4791993,0.3002804138408503,0.3358140913440642
4800113,0.1559994018930494,0.3557851571995145
4800293,0.2027377731167312,0.140081199944698
4834186,0.0442250930445487,0.258577455765187
4852502,0.0579825770625984,0.2284875719626151
4870519,0.0940932842011687,0.2909191786751198
4902381,0.0708685045482756,0.2783605671526072
4953647,0.0284356840438584,0.2461697499934486
4983802,0.2907117267880223,0.195413910980065
5001023,0.0535254512942256,0.2168362021992479
5013391,0.0226358901039927,0.2506905971259231
5033080,0.0880097991220937,0.3071067572342138
5035173,0.0989744104447498,0.2296460220973007
5035948,0.2881544099121889,0.0332317957513253
5048949,0.0679322500496715,0.1740765607223957
5099474,0.0618897312000852,0.2051270002918716
5125479,0.0574623059480917,0.2808121078822501
5229284,0.1101940365459733,0.2153913022262664
5267643,0.2316619794472426,0.0703473814237731
5315089,0.0736378216617131,0.2157843800800794
5409715,0.1538660854924243,0.3433178120292666
5428240,0.057074150923686,0.286121821604101
5437583,0.3956907623200815,0.5017146327071497
5458272,0.1949961798991001,0.0664193137673936
5494749,0.211112294579963,0.3905992042658435
5495799,0.2648190214396762,0.4675313174614218
5505257,0.1185675338534679,0.3105342153940131
5509330,0.1140663693883946,0.1402556000039759
5530453,0.0557079271702372,0.1895719608078789
5541527,0.0743967210629917,0.1770106384036159
5546701,0.0514095455411331,0.2790211186724631
5574004,0.1950176871695817,0.0697844216469329
5574071,0.3199687837331296,0.3524878213637362
5574245,0.3382468911752597,0.364512389181413
5596958,0.115857617772789,0.1946928164344495
5623483,0.0719295298920335,0.2952502640850638
5663061,0.0340326951477549,0.2660612966508863
5726946,0.1513394932887074,0.1886592972852326
5796449,0.3302011237036749,0.2620329263697408
5837131,0.0738324112517846,0.2415386603364565
5848985,0.5023750171546086,0.1977868361389453
5849940,0.4916818071023152,0.5324171757853198
5867886,0.0812985065761039,0.2804922238356989
5888440,0.3353894966684214,0.0648262189253884
5938714,0.2234564436806518,0.4330199855238914
5952668,0.1139547364130379,0.3083555700939139
6013543,0.057252354021962,0.2708478101949033
6014087,0.2259236348516101,0.428912096044733
6020806,0.5450700215277536,0.3020563845331545
6051726,0.0565108652682161,0.2669387187107769
6058378,0.0740044694156372,0.2724897009084164
6060728,0.3204347745935638,0.2889935490050612
6061875,0.1723500482377352,0.3692564322446732
6067241,0.2237350140411751,0.4227358037899933
6122797,0.2578117478856305,0.0460678208396323
6150628,0.1082030777928215,0.3009684173239801
6220720,0.0969045916998322,0.1539211549079158
6241921,0.0959101364789935,0.2670363104537925
6271151,0.3146001593586327,0.2650555595214751
6334060,0.1807296904796531,0.3671554988880866
6349765,0.1177267019932119,0.1682644302494643
6353643,0.1802380957257884,0.1561576323520242
6370697,0.2093906887856995,0.0499624542877564
6445982,0.1468833916760718,0.160798661908768
6461406,0.0606986380777006,0.223413704953052
6469289,0.0647379083052885,0.2480239931107458
6473456,0.1638249758811324,0.1521401055978804
6478607,0.1663679545766447,0.1557491928349588
6478617,0.0686174102378704,0.2499360683720522
6478631,0.0626363407325171,0.2475622395859218
6478930,0.0686174102378704,0.2499360683720522
6501948,0.1550797100410277,0.1560266064007532
6529779,0.0891046216051797,0.2021441267391436
6554987,0.5534906299991602,0.3251124338205993
6578621,0.1376311687460442,0.2701565353485425
6580679,0.1880278242630687,0.1463984580504603
6581339,0.0707794029991376,0.2972933652976412
6617704,0.605448098859705,0.2807289741752368
6617713,0.6161474538464217,0.2899884426074706
6620330,0.5223726820795278,0.5953249940586508
6711629,0.0581105965297507,0.2390211548175531
6711715,0.0686174102378704,0.2499360683720522
6722756,0.1051695284991817,0.1753859166078556
6753167,0.0882801762367192,0.1621947660102417
6791285,0.1463303475779741,0.1675089978683433
6808897,0.1392247550731554,0.1817402234308738
6817384,0.1353524222307341,0.1826763812620239
6903319,0.0999340443705231,0.1500644738042978
6909146,0.1057666112939798,0.146939730773297
6909267,0.1054511713269166,0.1473779899896173
7033000,0.0882812003924564,0.2600088013294164
7046151,0.1688556288623473,0.1569745113861551
7112907,0.0730530287357616,0.1924454954633394
7123891,0.0632702931338551,0.2918860598327747
7138583,0.0782864645529457,0.2736327893798496
7155821,0.1525520936815736,0.1991278189781602
7157747,0.155011091606634,0.2063893675603239
7164887,0.1009028956979314,0.3047898569648425
7183613,0.0141732912473602,0.2401389417259822
7187900,0.0666940457633749,0.2462935469267185
7197274,0.0268011314872584,0.2562524228505644
7209165,0.24748928221021,0.1633857467259325
7238747,0.0752416495461966,0.2404624402815341
7257982,0.1127267736841135,0.2426690980263877
7287298,0.1062981481215959,0.1441177028710948
7298587,0.080063374757019,0.1780507133685326
7406917,0.0451089394457678,0.2218459116740508
7428585,0.0643384875677735,0.2326551008402829
7442902,0.0164837865905241,0.23132676878257
7508130,0.3379355478311454,0.4623752203720956
7553325,0.0853316318692685,0.161266740824343
7554228,0.0858478063608264,0.1616571077964055
7555420,0.0679445399185181,0.1754067000346089
7640057,0.2845207053565394,0.4682487974980368
7707561,0.1798663271931783,0.1026285613079462
7746682,0.0505553996562933,0.2279779261935334
7755344,0.0674908389269306,0.2297490356038172
7767032,0.0572185568826338,0.2864841761314091
7772868,0.018062010581577,0.249254733425443
7816981,0.1068112501459422,0.1460668268496572
7853307,0.053889026580938,0.2812702468980735
7858288,0.036640195654712,0.2623500995345416
7930874,0.6065029792690396,0.3895031044114178
7948416,0.2304401616527415,0.4219903113086238
7963175,0.6366285202793077,0.6515025965729032
7980504,0.5527122716388746,0.340836451600369
7996811,0.1191932930089081,0.1326163352312517
8003833,0.0627192973472318,0.2091815757632713
8013326,0.503565086121256,0.1946946236889498
8013456,0.2258785719991725,0.1667499509782216
8030861,0.0680223757545467,0.1874375932430368
8050742,0.2347180601671012,0.4281747362086149
8102330,0.0863619325409099,0.3033666440458645
8135819,0.1168008652067668,0.2182115228739683
8159300,0.1135143494460341,0.2032113105215646
8159459,0.1094914657102417,0.2146268335726439
8204941,0.178648606021626,0.3382050890479473
8206716,0.0621273353311198,0.2773927823677022
8242546,0.2198708744446516,0.4290828815950105
8248378,0.0426847628157728,0.2588151097319751
8266894,0.1306249193477357,0.2922682941595859
8317359,0.1164884977069153,0.3238301867526437
8318165,0.0855487528855588,0.31101404146384
8318883,0.5080007046191473,0.2670959498523021
8323255,0.0960074312740292,0.2013615855405181
8331727,0.3688220365541666,0.4924804658379199
8366007,0.3387937903389341,0.2798434194700949
8376691,0.1521485763211097,0.3158574835246161
8379803,0.0307820248378249,0.2539779930619499
8417950,0.0630572687405137,0.1976585210694247
8576337,0.0385225938997187,0.2040607201367007
8576860,0.0385225938997187,0.2040607201367007
8577065,0.0385225938997187,0.2040607201367007
8591768,0.2142882015210761,0.3946040802384852
8630595,0.1580569307691205,0.2624007026605496
8638341,0.2155673720368614,0.4040551176477497
8641020,0.1000374840999821,0.1555332259221742
8642390,0.1090684893907707,0.2026266636907209
8657975,0.4485064736884149,0.2410335327036256
8683879,0.3189876425368748,0.3012521562805256
8695792,0.1024329843693351,0.3112688643483808
8697489,0.115016785912533,0.1361567467973191
8702765,0.0784124357086236,0.1813769652763156
8732902,0.0655838609442306,0.1815685342533463
8749703,0.0885710364660891,0.2902387473557608
8768010,0.0944425213075601,0.3009015489074694
8787631,0.092891949521412,0.2726857880216978
8808918,0.0657047113212223,0.2940122947523654
8813488,0.1851837437808142,0.1279680766565069
8852215,0.1234988437281726,0.3350902859166982
8853909,0.1192864911809949,0.33354146880995
8874125,0.5971483407652901,0.7357396324586523
8976836,0.115016785912533,0.1361567467973191
8984680,0.0537138959498737,0.261004598559076
8998336,0.0271329579461171,0.2175130190096064
8999261,0.0383208352194868,0.2175139226368566
9043638,0.0760824814064525,0.1670336899347671
9108618,0.1323168246256199,0.2148012336319218
9180592,0.2431448135729311,0.1040680395174269
9192098,0.0160976798775929,0.2209142719791514
9192863,0.1036384156720407,0.142814672376386
9311807,0.0641326322645926,0.1787347591968922
9311845,0.4623028756244789,0.3859328731460957
9321461,0.3981272288189231,0.4323016018600262
9402791,0.090923522194479,0.1570007165764093
9432704,0.1383122323112942,0.3156451311208321
9448851,0.023050673177566,0.2300101838791091
9467321,0.2239255070082977,0.1979422600259702
9468022,0.1618903456935275,0.3771351582386859
9488520,0.650242622494147,0.699495143455344
9501027,0.0355095277208233,0.2039929480929398
9504730,0.0723842550393583,0.1877538627805875
9519037,0.0225969721859784,0.2304122980054235
9537179,0.3131284475642504,0.2891372257378342
9611842,0.1177523058866423,0.2499613699350563
9656975,0.0509118058528452,0.2205428811793419
9677394,0.3991493362446667,0.2304366959411775
9728883,0.0754393116034796,0.217260907006816
9789237,0.0740515805795492,0.2115852242486565
9881619,0.0839305868207543,0.159943830530131
9882598,0.3557015774046665,0.2921300391903138
9891313,0.0462140034862261,0.2210136709766674
9892840,0.0245613028899626,0.2131087397924007
9897929,0.0491103159110787,0.2514984398875526
9901103,0.205978201869289,0.4068220242876931
9930523,0.0384068643014131,0.205604115479948
9930810,0.0384068643014131,0.205604115479948
9937528,0.191599055318748,0.3889636389430813
10023738,0.3414350879852194,0.5182961927473069
10038099,0.0357655666551278,0.2038465604784164
10038529,0.0355402523929398,0.204006502501692
10063362,0.1018983750745073,0.18602251296931
10067021,0.1478163975526774,0.1112527797833282
10119703,0.0901328739653466,0.1717488169260227
10176620,0.1004440739276577,0.2915643685317232
10183794,0.0505851001726726,0.1901240770577174
10186998,0.0789040304624882,0.2540837174502169
10227426,0.2113140532601949,0.0500745040667744
10238867,0.3565383126419736,0.4911964115154641
10261360,0.0579897461527589,0.1831001824423418
10322204,0.0592197571931578,0.2883320938579552
10326583,0.023050673177566,0.2300101838791091
10327458,0.023050673177566,0.2300101838791091
10327911,0.023050673177566,0.2300101838791091
10328793,0.023050673177566,0.2300101838791091
10350499,0.0775419033319883,0.2928899897076856
10363053,0.3060371932397528,0.2647971221279337
10363306,0.2575034770087279,0.225641146124659
10370772,0.2674982128482385,0.1788775323024151
10401565,0.2158725704465524,0.1279445823480031
10405031,0.1175874168129502,0.2576196108800335
10485955,0.023050673177566,0.2300101838791091
10504362,0.0833038035095768,0.1612342102433377
10608510,0.0924956012511086,0.3100733654964392
10663309,0.0250313903733457,0.2168208405359955
10663659,0.1771943048747765,0.1589932146629786
10663837,0.0552644677360218,0.2230215307264891
10717992,0.3650009114986061,0.4662834082289718
10737902,0.0217766234404668,0.2170331929397795
10740672,0.5221770683337191,0.5951740883078765
10763405,0.0976563220109502,0.1536527776146228
10764456,0.0829586630261344,0.2400196629289631
10794215,0.3171697661033127,0.3160490525016468
10833448,0.0109461765193862,0.245410703103327
10833507,0.0185515570239672,0.2175247661638583
10843817,0.1218325423437189,0.3016958372603467
10897522,0.0948941739876732,0.2670778773072992
10905459,0.0825018895673351,0.2919140722775292
10924694,0.0242069450048852,0.2495619666904922
10939101,0.2064954005165841,0.3550468937361462
10955432,0.0595659218323375,0.2235212365958192
10977756,0.0845778532466761,0.1835709722396672
11034895,0.0806901580681964,0.1971678514725961
11065027,0.0268267353806889,0.2203142634850553
11130224,0.0813189896908483,0.1620998851489765
11131095,0.2390748186732267,0.2603711558567245
11178061,0.4624308950916312,0.2744532829229811
11182521,0.1086229816450808,0.2062782214085561
11207724,0.5534906299991602,0.3251124338205993
11235352,0.0726945742277353,0.2292267390532335
11236448,0.117482952927754,0.1711289286324234
11247685,0.3339167607183019,0.4493530480702588
11313062,0.0385225938997187,0.2040607201367007
11313564,0.0385225938997187,0.2040607201367007
11313788,0.0385225938997187,0.2040607201367007
11314124,0.0505851001726726,0.1901240770577174
11315554,0.0505851001726726,0.1901240770577174
11315919,0.0505851001726726,0.1901240770577174
11316698,0.0505851001726726,0.1901240770577174
11328254,0.0505851001726726,0.1901240770577174
11328626,0.0505851001726726,0.1901240770577174
11329073,0.0505851001726726,0.1901240770577174
11374864,0.1701747414518841,0.2000413861280566
11379523,0.089472293514841,0.310021858743181
11386044,0.3893450933722786,0.423239124168324
11427425,0.0269649964052133,0.2228073710682048
11451832,0.0469247675678554,0.2086999424389441
11462808,0.095334560954677,0.29304270271296
11469789,0.4041359505291813,0.3388611224315525
11522860,0.1115807434141665,0.2010507377664683
11596695,0.2188282839041636,0.1971552006910941
11598139,0.0366176642284932,0.2495267252277366
11598456,0.2287963916945066,0.1953334881548021
11606448,0.1181240744192525,0.2046390415767933
11613421,0.0846700272630257,0.238839525740274
11618939,0.0299473379119922,0.2503445078891177
11652359,0.0166927143609165,0.2365506379156572
11654764,0.037809781506615,0.2681974714702286
11676934,0.0379685256458838,0.2302360906916453
11703368,0.231283041824472,0.1898656396641759
11753216,0.190861663187951,0.2284577522633603
11791809,0.22053043073942,0.1715952002934981
11799338,0.0650215994444979,0.2290279410582017
11808317,0.0304399568215941,0.2572699071342275
11813817,0.1767149999897584,0.1607833002455155
11942773,0.0802784474618348,0.1917153646452223
11980057,0.1996622334378655,0.0620213599409389
11988702,0.0613141556757686,0.2429835603094381
11996269,0.18812307074663,0.228174916934065
12017363,0.2338096340281888,0.2116448636471661
12036060,0.353858097077674,0.4829381620763908
12067957,0.2395756308287263,0.090577788300015
12082577,0.0782321842988732,0.1999591560482934
12089187,0.0759524136278259,0.2851630730916973
12096498,0.1139363016097679,0.2248784847255367
12102213,0.3820387663429652,0.3343999146975875
12131526,0.2526500029700516,0.1921753109155461
12143995,0.1555794980407901,0.1150959064781941
12213483,0.0440489382577472,0.198340759643284
12215316,0.1443199298658151,0.165136072709463
12242158,0.0789040304624882,0.2540837174502169
12245999,0.0491697169438373,0.2046245835407911
12252032,0.0378630376049503,0.2088933186704751
12288402,0.0594061535373315,0.2883664316934607
12320106,0.2073331599096285,0.3760616490655137
12348164,0.0615097694215773,0.2630422780081525
12361171,0.1309721081426526,0.1201598335880056
12510884,0.1154592211910112,0.1365046432886248
12516170,0.0610335370037709,0.1799953192108442
12583558,0.0745779966284793,0.3011066722932523
12596759,0.1850444586005526,0.382453004605788
12625636,0.0792276636754491,0.1640219003100345
12661957,0.1055412970317918,0.3280266317023163
12679032,0.1320956069863808,0.1188107181035394
12701472,0.0656381411983031,0.2938622926288414
12704192,0.1153076461419029,0.1520199231736111
12718312,0.0543724280889049,0.2828009914598188
12754328,0.6058874616709715,0.3429934098464646
12767183,0.0902117339571124,0.154190435828459
12772621,0.2306665000706667,0.2187518919695549
12773190,0.0574817649070988,0.2633486076459516
12774299,0.2328858455532182,0.2113231723461145
12786574,0.2118005272353735,0.160368535337699
12791891,0.1144883215521285,0.3347170878623884
12793995,0.1061332590479038,0.3288941138624552
12855200,0.3016630240860946,0.1813959414485687
12898176,0.0583225967673548,0.2376160144435779
12908674,0.0799548142488739,0.293685181687813
12928418,0.0416350031851243,0.2463224629987231
12932424,0.1338970969281473,0.1984600384403032
12991962,0.4961614642969069,0.1842414636592746
12997343,0.3804912670240288,0.1605546825512288
12999638,0.1168643628624743,0.1935325590452635
13014883,0.1017754763860411,0.1884984516347068
13014895,0.2010847857568613,0.1595435236583168
13035757,0.2965463420229534,0.3162469468694285
13037042,0.0343276520000737,0.2041113232627088
13041463,0.3771115530912093,0.4807712639305435
13067544,0.2059618153774935,0.3571035493574758
13190073,0.1020182012957618,0.189310812532587
13198237,0.0837288281405223,0.290115854049741
13198694,0.1920261282611679,0.2720839722731014
13221724,0.1546188399592795,0.1320597008451625
13284919,0.0915943442023567,0.284324507003563
13292758,0.0405801227757897,0.2186868308075445
13343433,0.0432347344466589,0.2494950982739815
13345407,0.2176095385768741,0.3850030407056967
13357391,0.1180196105340562,0.1800902000721094
13387381,0.0569195034073661,0.1895954551163826
13403411,0.1037162515080693,0.1854866620099742
13406220,0.2352895390684689,0.429111797667015
13408597,0.0520066283359312,0.1881234463258967
13420433,0.1085410491861034,0.2053556179861582
13455324,0.2072686380981837,0.0511380733401948
13459761,0.0926625386362752,0.1527012581202204
13468620,0.0688068790492557,0.2074764311422481
13492517,0.2678064837251412,0.2804533678639426
13515707,0.0997957833459987,0.1821757717654436
13521622,0.164213130905538,0.1911731882951355
13535668,0.0641121491498483,0.2669134171477729
13568075,0.1518474745343676,0.1853899738942087
13568187,0.091745919251465,0.2907917672328494
13626956,0.0900161202113038,0.2800639045191302
13626963,0.2839246467174784,0.4217942241953424
13627537,0.2839246467174784,0.4217942241953424
13669708,0.0788200496920363,0.3019443347541365
13683281,0.0699467643847794,0.2066559375991166
13691370,0.119460597656322,0.2151364793417256
13694444,0.030402063059317,0.2564548353545968
13777005,0.1150987183715104,0.1804109877459108
13799227,0.0741232714811545,0.2411654622821467
13804354,0.5451089394457679,0.3258642516927197
13823358,0.2004856546505888,0.1460993574306624
13831687,0.2839246467174784,0.4217942241953424
13834466,0.2635193678091466,0.452374777594743
13839776,0.1809724153893737,0.3468762961403369
13860061,0.0944732459796766,0.2279074432680221
13890587,0.0972446114045886,0.210284001008448
13932753,0.2839246467174784,0.4217942241953424
13934783,0.3601505099271416,0.3208138789916604
13984471,0.0584424229886093,0.2509300583472115
14001031,0.1823703879706764,0.1276861449544617
14004874,0.1099676981280481,0.1821820971561946
14022654,0.1254201598911937,0.1359588524295374
14040063,0.0674027615335298,0.2519150120498694
14063961,0.349592488432161,0.5135187154757913
14117610,0.2496901928894916,0.4071979332237533
14141617,0.4566382702419261,0.2778111617845192
14147831,0.245671405776648,0.2399211675586973
14153531,0.119282394558046,0.3382584030557058
14159627,0.0963546200689461,0.2109816012455598
14164415,0.2166816534789546,0.16923582954337
14173147,0.0808591437648374,0.201017303558213
14242606,0.4475703953445977,0.4476867594209917
14271006,0.076235080611298,0.2831353335423724
14394468,0.1659767270850274,0.1434191990067329
