id,shrinked_rating,latest_price
19,0.05834951638890784,0.09579439252336448
44,0.06519206821719115,0.07710280373831775
53,0.1430125215414133,0.04439252336448598
88,0.06840335263982789,0.06658878504672897
136,0.07366683811621522,0.0630841121495327
214,0.058999259478778376,0.08644859813084112
655,0.0,0.16822429906542055
683,0.24380778910712608,0.0
707,0.10348200424067266,0.04792056074766355
735,0.048809582226395976,0.102803738317757
755,0.16662177860703076,0.014018691588785047
