Index,x1,x2,x3
1,0.0,0.959525241531256,0.6748655032383164
2,0.031147369369566302,0.9732981931506044,0.7998713275484493
3,0.19053962846111938,0.9248600372721938,0.7347447876904549
4,0.2436939921271989,0.0005328387707616011,0.6399536922542052
5,0.33031635297511774,0.9343754747524687,0.6740769812510976
6,0.4175306967128912,0.9343754747524687,0.8069142625706534
7,0.43359997980987,0.896377301161966,0.6796916162191804
8,0.4876995186804365,0.9270910528734749,0.6962917961455611
9,0.5309203653675749,0.5663490650151382,0.6835571660519779
10,0.5416843184096871,0.959525241531256,0.7433468457328416
11,0.5649331316659651,0.6743472146055159,0.6900911459733408
12,0.589966081211379,0.651440427490223,0.6637312143597023
13,0.5976655702004477,0.554782168867278,0.7178309910646122
14,0.6374419933020774,0.4180060576314997,0.699019365383168
15,0.6443867142286388,0.554782168867278,0.7593054554968943
16,0.6557466764900106,0.9248600372721938,0.6432045533560571
17,0.6761915224577182,0.9248600372721938,0.6677921025938789
18,0.6878569459108306,0.576388749221496,0.7116858958505823
19,0.6976455600181082,0.97457365578301,0.5856639534341925
20,0.7135945031021407,0.896377301161966,0.6766575986638137
21,0.7203873481843257,0.9982407548519252,0.5639097070640817
22,0.7311848389758404,0.896377301161966,0.7417232072773411
23,0.741125126486351,0.9248600372721938,0.6202908212456497
24,0.7545265952103415,0.9773723583362633,0.6260398633706448
25,0.7562670267059907,0.576388749221496,0.6955104425400443
26,0.7599274100044524,0.9248600372721938,0.7387124869625058
27,0.7608186009040662,0.8740321649672578,0.5394547728877468
28,0.7716221199429584,0.5962351964230215,0.7238739368393888
29,0.7728710693296584,0.99905432308248,0.7508628939473769
30,0.7750953351577329,0.9956668734677421,0.8160467808589872
31,0.7798455940912019,0.6091595156294813,0.6201420773253334
32,0.7969027899673589,0.727852108830966,0.7585886173266954
33,0.8055923511078007,0.9248600372721938,0.780407379132124
34,0.8111398682504042,0.8054561163718051,0.704447622426999
35,0.8240875089180947,0.8067061388719221,0.7421766074199919
37,0.8311348450108358,0.9419741422655398,0.7566459858854564
38,0.8323487045993683,0.896377301161966,0.7203614298054143
39,0.8340485803859815,0.8949586537849997,0.6801145507395978
40,0.8347134420874147,0.5663490650151382,0.6864603606412834
41,0.8357765729980494,0.9648239650846184,0.7578126400074552
42,0.8400440997786509,0.9248600372721938,0.7436819675774096
43,0.8401267632454879,0.651440427490223,0.34920592251696214
44,0.8420793530592883,0.554782168867278,0.6972774486295846
45,0.8523599666251033,0.9306374553147676,0.7600975616749641
46,0.8619041667920677,0.9626165176058915,0.724746687311606
47,0.8640051459638882,0.984765320779668,0.8021526650251073
48,0.8641590012327766,0.9955481928506028,0.7092862800758415
49,0.8682633829453594,0.9169092639281724,0.42757963176023195
50,0.8725539655228337,0.9953896600262321,0.8339802797819378
51,0.8735053714158414,0.9625348691813197,0.7706942219259292
52,0.8739225801186692,0.9995142494740973,0.47774217481532455
53,0.8771961433792547,0.4358852626033656,0.703150145338939
54,0.8779814350674756,0.9996724582967832,0.4347551818439228
55,0.881855101357107,0.6215609081167222,0.7762568861266725
56,0.8843075408471118,0.9941158534024377,0.790452073992036
57,0.8868515287207973,0.9951484947721728,0.7723268208585571
58,0.8895369554732505,0.9270910528734749,0.6740196341974818
59,0.8903919993820597,0.6129044351030626,0.646487672175568
60,0.8911030176641594,0.854028540948413,0.7511173714977974
61,0.8920032059479187,0.942611165578061,0.723117672569829
62,0.8929460868194485,0.9965572540977213,0.7850919165743737
63,0.8941621282736364,0.9248600372721938,0.7963928703275592
64,0.8950224131587103,0.576388749221496,0.7116858958505823
65,0.8952510591833084,0.9832757530339158,0.6985014498051992
66,0.8954979024173407,0.9850542822822679,0.7255280409171228
67,0.9012831304490689,0.9986567850152821,0.7656888994025154
68,0.9013001804920246,0.9201069205559869,0.6231814711669768
69,0.9024144390380663,0.678825277891445,0.693465661659552
70,0.9029614350071932,0.8994489211343899,0.7275513166525092
71,0.9079191961125183,0.9997450226741179,0.7790830206126815
72,0.9109862244200433,0.9951542188019378,0.8318046759353842
73,0.911690134768668,0.7867536951192147,0.6791665322595097
